# An isolated stratocumulus water cloud out of the entire cloud field of rico.20.smagorinsky/MISR01/An
122,106,39      # nx,ny,nz
107,34,12,0.71574,17.022
107,34,13,0.81108,17.261
107,34,14,0.09149,17.425
107,35,9,0.03077,15.904
107,35,10,0.12086,16.321
107,35,11,0.41610,16.756
107,35,12,0.70493,17.022
107,35,13,0.49164,17.261
107,36,11,0.36672,16.756
107,36,12,0.60869,17.022
107,36,13,0.06806,17.261
107,37,10,0.02192,16.321
107,37,11,0.40472,16.756
107,37,12,0.28269,17.022
107,50,3,0.00673,12.521
107,51,3,0.00907,12.521
107,51,4,0.00210,13.314
107,52,4,0.00235,13.314
107,71,20,0.22169,18.425
107,71,21,0.21460,18.506
107,77,25,0.07655,19.069
107,77,26,0.19250,19.304
107,77,27,0.16067,19.491
107,77,28,0.07120,19.688
107,78,24,0.01556,18.846
107,78,25,0.10229,19.069
107,78,26,0.25804,19.304
107,78,27,0.43478,19.491
107,78,28,0.44634,19.688
107,78,29,0.14920,19.947
107,79,26,0.25459,19.304
107,79,27,0.46782,19.491
107,79,28,0.60319,19.688
107,79,29,0.61543,19.947
107,79,30,0.19023,20.210
107,80,26,0.33939,19.304
107,80,27,0.53754,19.491
107,80,28,0.66736,19.688
107,80,29,0.57711,19.947
107,80,30,0.11532,20.210
107,81,26,0.27690,19.304
107,81,27,0.58654,19.491
107,81,28,0.69856,19.688
107,81,29,0.32218,19.947
107,82,26,0.08106,19.304
107,82,27,0.61339,19.491
107,82,28,0.67944,19.688
107,82,29,0.12913,19.947
107,83,27,0.41723,19.491
107,83,28,0.64276,19.688
107,83,29,0.05469,19.947
107,84,27,0.11817,19.491
107,84,28,0.21567,19.688
107,87,23,0.12836,18.698
107,88,23,0.09647,18.698
107,89,22,0.01686,18.573
107,90,22,0.00828,18.573
107,92,21,0.06547,18.506
107,93,19,0.05164,18.325
107,93,20,0.12077,18.425
107,93,21,0.06301,18.506
107,94,19,0.04342,18.325
107,94,20,0.25063,18.425
107,94,21,0.36476,18.506
107,94,22,0.11642,18.573
107,95,19,0.03234,18.325
107,95,20,0.28333,18.425
107,95,21,0.52806,18.506
107,95,22,0.04195,18.573
107,96,20,0.21430,18.425
107,96,21,0.41909,18.506
107,97,20,0.09360,18.425
107,97,21,0.08922,18.506
107,98,20,0.03553,18.425
107,98,21,0.28029,18.506
107,99,21,0.39804,18.506
107,100,21,0.07536,18.506
108,1,8,0.05030,15.532
108,2,8,0.08506,15.532
108,14,3,0.02883,12.521
108,14,4,0.01304,13.314
108,15,3,0.00443,12.521
108,15,4,0.01706,13.314
108,16,4,0.04578,13.314
108,17,3,0.01354,12.521
108,17,4,0.09254,13.314
108,18,3,0.02965,12.521
108,18,4,0.13137,13.314
108,19,3,0.01690,12.521
108,19,4,0.14924,13.314
108,19,5,0.01573,14.001
108,20,3,0.01802,12.521
108,20,4,0.14868,13.314
108,20,5,0.07662,14.001
108,21,3,0.02311,12.521
108,21,4,0.13717,13.314
108,21,5,0.17890,14.001
108,22,3,0.01925,12.521
108,22,4,0.13505,13.314
108,22,5,0.21984,14.001
108,22,6,0.07705,14.607
108,22,9,0.01081,15.904
108,23,3,0.02494,12.521
108,23,4,0.14187,13.314
108,23,5,0.23133,14.001
108,23,6,0.30074,14.607
108,23,7,0.04104,15.106
108,23,9,0.17075,15.904
108,23,10,0.32858,16.321
108,23,11,0.05018,16.756
108,24,3,0.02365,12.521
108,24,4,0.13045,13.314
108,24,5,0.22663,14.001
108,24,6,0.35906,14.607
108,24,7,0.25063,15.106
108,24,9,0.26931,15.904
108,24,10,0.57137,16.321
108,24,11,0.47849,16.756
108,25,3,0.01008,12.521
108,25,4,0.10195,13.314
108,25,5,0.22301,14.001
108,25,6,0.28512,14.607
108,25,7,0.40599,15.106
108,25,8,0.09571,15.532
108,25,9,0.21551,15.904
108,25,10,0.58943,16.321
108,25,11,0.73774,16.756
108,25,12,0.24541,17.022
108,26,3,0.00815,12.521
108,26,4,0.09122,13.314
108,26,5,0.21292,14.001
108,26,6,0.26202,14.607
108,26,7,0.35083,15.106
108,26,8,0.26305,15.532
108,26,9,0.27186,15.904
108,26,10,0.53949,16.321
108,26,11,0.77650,16.756
108,26,12,0.63088,17.022
108,27,3,0.01584,12.521
108,27,4,0.09863,13.314
108,27,5,0.19567,14.001
108,27,6,0.28975,14.607
108,27,7,0.31641,15.106
108,27,8,0.27996,15.532
108,27,9,0.33450,15.904
108,27,10,0.59495,16.321
108,27,11,0.75602,16.756
108,27,12,0.80242,17.022
108,27,13,0.27009,17.261
108,28,3,0.02187,12.521
108,28,4,0.08713,13.314
108,28,5,0.16777,14.001
108,28,6,0.24424,14.607
108,28,7,0.31403,15.106
108,28,8,0.34924,15.532
108,28,9,0.29039,15.904
108,28,10,0.57867,16.321
108,28,11,0.77405,16.756
108,28,12,0.79662,17.022
108,28,13,0.69597,17.261
108,29,3,0.00428,12.521
108,29,4,0.05632,13.314
108,29,5,0.13480,14.001
108,29,6,0.15349,14.607
108,29,7,0.28204,15.106
108,29,8,0.37163,15.532
108,29,9,0.37450,15.904
108,29,10,0.56638,16.321
108,29,11,0.74687,16.756
108,29,12,0.72291,17.022
108,29,13,0.85867,17.261
108,29,14,0.17942,17.425
108,30,4,0.03333,13.314
108,30,5,0.07259,14.001
108,30,6,0.09116,14.607
108,30,7,0.21690,15.106
108,30,8,0.23179,15.532
108,30,9,0.40782,15.904
108,30,10,0.63065,16.321
108,30,11,0.69753,16.756
108,30,12,0.64361,17.022
108,30,13,0.87550,17.261
108,30,14,0.31320,17.425
108,31,4,0.02891,13.314
108,31,5,0.00165,14.001
108,31,6,0.07110,14.607
108,31,7,0.11594,15.106
108,31,8,0.14618,15.532
108,31,9,0.39474,15.904
108,31,10,0.60172,16.321
108,31,11,0.67096,16.756
108,31,12,0.61773,17.022
108,31,13,0.87317,17.261
108,31,14,0.40604,17.425
108,32,4,0.01719,13.314
108,32,6,0.06756,14.607
108,32,7,0.06770,15.106
108,32,8,0.16019,15.532
108,32,9,0.34297,15.904
108,32,10,0.47739,16.321
108,32,11,0.64787,16.756
108,32,12,0.62326,17.022
108,32,13,0.88925,17.261
108,32,14,0.46389,17.425
108,33,4,0.00497,13.314
108,33,6,0.02613,14.607
108,33,7,0.02048,15.106
108,33,8,0.15239,15.532
108,33,9,0.28502,15.904
108,33,10,0.35460,16.321
108,33,11,0.62667,16.756
108,33,12,0.60000,17.022
108,33,13,0.93001,17.261
108,33,14,0.35629,17.425
108,34,8,0.18418,15.532
108,34,9,0.30702,15.904
108,34,10,0.31136,16.321
108,34,11,0.55738,16.756
108,34,12,0.60578,17.022
108,34,13,0.89970,17.261
108,34,14,0.21789,17.425
108,35,8,0.18273,15.532
108,35,9,0.27668,15.904
108,35,10,0.22398,16.321
108,35,11,0.38740,16.756
108,35,12,0.64573,17.022
108,35,13,0.66498,17.261
108,36,8,0.00554,15.532
108,36,10,0.00936,16.321
108,36,11,0.30103,16.756
108,36,12,0.64704,17.022
108,36,13,0.15963,17.261
108,37,11,0.35835,16.756
108,37,12,0.37389,17.022
108,41,7,0.00513,15.106
108,50,3,0.00289,12.521
108,51,3,0.00971,12.521
108,51,4,0.04119,13.314
108,52,4,0.03836,13.314
108,76,25,0.03473,19.069
108,76,26,0.01933,19.304
108,77,24,0.03502,18.846
108,77,25,0.16269,19.069
108,77,26,0.27178,19.304
108,77,27,0.32697,19.491
108,77,28,0.30608,19.688
108,77,29,0.25144,19.947
108,77,30,0.01342,20.210
108,78,25,0.03120,19.069
108,78,26,0.23175,19.304
108,78,27,0.41552,19.491
108,78,28,0.54438,19.688
108,78,29,0.50726,19.947
108,78,30,0.18766,20.210
108,79,26,0.26477,19.304
108,79,27,0.52385,19.491
108,79,28,0.59158,19.688
108,79,29,0.72867,19.947
108,79,30,0.67529,20.210
108,80,26,0.26842,19.304
108,80,27,0.61828,19.491
108,80,28,0.64973,19.688
108,80,29,0.80062,19.947
108,80,30,0.32335,20.210
108,81,26,0.14255,19.304
108,81,27,0.63404,19.491
108,81,28,0.69444,19.688
108,81,29,0.55833,19.947
108,81,30,0.06203,20.210
108,82,27,0.47506,19.491
108,82,28,0.50543,19.688
108,82,29,0.15469,19.947
108,83,27,0.24650,19.491
108,83,28,0.24822,19.688
108,87,23,0.04272,18.698
108,92,21,0.02457,18.506
108,93,19,0.00737,18.325
108,93,20,0.07811,18.425
108,93,21,0.12152,18.506
108,94,20,0.15938,18.425
108,94,21,0.27332,18.506
108,95,20,0.12715,18.425
108,95,21,0.38181,18.506
108,95,22,0.08707,18.573
108,96,20,0.07090,18.425
108,96,21,0.38397,18.506
108,96,22,0.14795,18.573
108,97,20,0.04898,18.425
108,97,21,0.29772,18.506
108,98,21,0.23875,18.506
108,99,21,0.34099,18.506
108,99,22,0.01723,18.573
108,100,21,0.10618,18.506
109,14,3,0.01886,12.521
109,17,3,0.01056,12.521
109,17,4,0.02229,13.314
109,18,3,0.05636,12.521
109,18,4,0.08139,13.314
109,19,3,0.03549,12.521
109,19,4,0.14843,13.314
109,20,3,0.01913,12.521
109,20,4,0.16354,13.314
109,20,5,0.08153,14.001
109,21,3,0.02223,12.521
109,21,4,0.13103,13.314
109,21,5,0.20096,14.001
109,22,3,0.01601,12.521
109,22,4,0.11406,13.314
109,22,5,0.23270,14.001
109,22,6,0.05190,14.607
109,23,3,0.01678,12.521
109,23,4,0.13244,13.314
109,23,5,0.22372,14.001
109,23,6,0.23936,14.607
109,23,9,0.00373,15.904
109,23,10,0.08222,16.321
109,24,3,0.02491,12.521
109,24,4,0.12877,13.314
109,24,5,0.22193,14.001
109,24,6,0.31791,14.607
109,24,7,0.09616,15.106
109,24,9,0.11928,15.904
109,24,10,0.44322,16.321
109,24,11,0.15852,16.756
109,25,3,0.01047,12.521
109,25,4,0.08919,13.314
109,25,5,0.21179,14.001
109,25,6,0.28713,14.607
109,25,7,0.17712,15.106
109,25,9,0.16620,15.904
109,25,10,0.53157,16.321
109,25,11,0.60376,16.756
109,25,12,0.10938,17.022
109,26,3,0.00941,12.521
109,26,4,0.07988,13.314
109,26,5,0.20341,14.001
109,26,6,0.25720,14.607
109,26,7,0.22525,15.106
109,26,9,0.10383,15.904
109,26,10,0.46699,16.321
109,26,11,0.74243,16.756
109,26,12,0.50825,17.022
109,27,3,0.01709,12.521
109,27,4,0.10097,13.314
109,27,5,0.18239,14.001
109,27,6,0.26524,14.607
109,27,7,0.19436,15.106
109,27,8,0.01530,15.532
109,27,9,0.15002,15.904
109,27,10,0.44757,16.321
109,27,11,0.72683,16.756
109,27,12,0.77216,17.022
109,27,13,0.23336,17.261
109,28,3,0.02142,12.521
109,28,4,0.09759,13.314
109,28,5,0.15641,14.001
109,28,6,0.22805,14.607
109,28,7,0.19789,15.106
109,28,8,0.14249,15.532
109,28,9,0.22715,15.904
109,28,10,0.50034,16.321
109,28,11,0.72998,16.756
109,28,12,0.84086,17.022
109,28,13,0.70706,17.261
109,29,3,0.01501,12.521
109,29,4,0.07654,13.314
109,29,5,0.13712,14.001
109,29,6,0.13639,14.607
109,29,7,0.19971,15.106
109,29,8,0.27432,15.532
109,29,9,0.32146,15.904
109,29,10,0.52246,16.321
109,29,11,0.74305,16.756
109,29,12,0.83648,17.022
109,29,13,0.91932,17.261
109,29,14,0.22657,17.425
109,30,3,0.00307,12.521
109,30,4,0.06162,13.314
109,30,5,0.09797,14.001
109,30,6,0.04501,14.607
109,30,7,0.15333,15.106
109,30,8,0.24906,15.532
109,30,9,0.35289,15.904
109,30,10,0.57777,16.321
109,30,11,0.70901,16.756
109,30,12,0.82742,17.022
109,30,13,0.92463,17.261
109,30,14,0.43965,17.425
109,31,4,0.04222,13.314
109,31,5,0.01671,14.001
109,31,7,0.05994,15.106
109,31,8,0.14396,15.532
109,31,9,0.34501,15.904
109,31,10,0.57478,16.321
109,31,11,0.66401,16.756
109,31,12,0.81406,17.022
109,31,13,0.85304,17.261
109,31,14,0.64451,17.425
109,32,4,0.01224,13.314
109,32,7,0.00806,15.106
109,32,8,0.13387,15.532
109,32,9,0.32013,15.904
109,32,10,0.48240,16.321
109,32,11,0.61884,16.756
109,32,12,0.76414,17.022
109,32,13,0.81931,17.261
109,32,14,0.67809,17.425
109,33,7,0.02853,15.106
109,33,8,0.18079,15.532
109,33,9,0.26608,15.904
109,33,10,0.35769,16.321
109,33,11,0.57193,16.756
109,33,12,0.66040,17.022
109,33,13,0.85727,17.261
109,33,14,0.49977,17.425
109,34,7,0.06172,15.106
109,34,8,0.25833,15.532
109,34,9,0.33035,15.904
109,34,10,0.35700,16.321
109,34,11,0.48870,16.756
109,34,12,0.59799,17.022
109,34,13,0.82047,17.261
109,34,14,0.23908,17.425
109,35,7,0.08478,15.106
109,35,8,0.25396,15.532
109,35,9,0.38135,15.904
109,35,10,0.28898,16.321
109,35,11,0.35417,16.756
109,35,12,0.59204,17.022
109,35,13,0.60864,17.261
109,36,6,0.01389,14.607
109,36,7,0.01513,15.106
109,36,8,0.08467,15.532
109,36,9,0.11898,15.904
109,36,10,0.00960,16.321
109,36,11,0.30228,16.756
109,36,12,0.49382,17.022
109,36,13,0.12845,17.261
109,37,11,0.25421,16.756
109,37,12,0.13493,17.022
109,52,4,0.00120,13.314
109,76,24,0.03619,18.846
109,76,25,0.19335,19.069
109,76,26,0.18847,19.304
109,76,27,0.15724,19.491
109,76,28,0.14604,19.688
109,76,29,0.18662,19.947
109,77,25,0.10437,19.069
109,77,26,0.27033,19.304
109,77,27,0.40705,19.491
109,77,28,0.45173,19.688
109,77,29,0.55458,19.947
109,77,30,0.28742,20.210
109,78,25,0.00775,19.069
109,78,26,0.21444,19.304
109,78,27,0.43513,19.491
109,78,28,0.52720,19.688
109,78,29,0.69536,19.947
109,78,30,0.57300,20.210
109,79,26,0.23754,19.304
109,79,27,0.49722,19.491
109,79,28,0.59036,19.688
109,79,29,0.68377,19.947
109,79,30,0.89430,20.210
109,79,31,0.28929,20.483
109,80,26,0.17216,19.304
109,80,27,0.46109,19.491
109,80,28,0.63957,19.688
109,80,29,0.80652,19.947
109,80,30,0.77281,20.210
109,81,26,0.04573,19.304
109,81,27,0.30417,19.491
109,81,28,0.61668,19.688
109,81,29,0.70282,19.947
109,81,30,0.23572,20.210
109,82,28,0.16692,19.688
109,82,29,0.19583,19.947
109,93,20,0.01941,18.425
109,93,21,0.13138,18.506
109,94,20,0.10078,18.425
109,94,21,0.12264,18.506
109,95,20,0.07118,18.425
109,95,21,0.19335,18.506
109,95,22,0.01575,18.573
109,96,21,0.12232,18.506
109,96,22,0.26017,18.573
109,97,21,0.17534,18.506
109,97,22,0.05572,18.573
109,98,21,0.18265,18.506
109,99,21,0.14082,18.506
110,4,6,0.02665,14.607
110,5,7,0.05629,15.106
110,6,7,0.16441,15.106
110,6,8,0.04621,15.532
110,7,7,0.09071,15.106
110,7,8,0.09552,15.532
110,8,8,0.03045,15.532
110,18,3,0.06836,12.521
110,18,4,0.04587,13.314
110,19,3,0.05303,12.521
110,19,4,0.12708,13.314
110,20,3,0.01386,12.521
110,20,4,0.15575,13.314
110,20,5,0.07935,14.001
110,21,3,0.01773,12.521
110,21,4,0.10871,13.314
110,21,5,0.18596,14.001
110,22,3,0.02580,12.521
110,22,4,0.09048,13.314
110,22,5,0.21507,14.001
110,22,6,0.00982,14.607
110,23,3,0.01820,12.521
110,23,4,0.10949,13.314
110,23,5,0.19559,14.001
110,23,6,0.12089,14.607
110,24,3,0.01462,12.521
110,24,4,0.10721,13.314
110,24,5,0.19327,14.001
110,24,6,0.20732,14.607
110,24,10,0.09166,16.321
110,25,3,0.01035,12.521
110,25,4,0.07644,13.314
110,25,5,0.17261,14.001
110,25,6,0.23539,14.607
110,25,7,0.01739,15.106
110,25,9,0.12366,15.904
110,25,10,0.40416,16.321
110,25,11,0.30159,16.756
110,26,3,0.00982,12.521
110,26,4,0.06962,13.314
110,26,5,0.15531,14.001
110,26,6,0.22336,14.607
110,26,7,0.03590,15.106
110,26,9,0.14357,15.904
110,26,10,0.47285,16.321
110,26,11,0.61002,16.756
110,26,12,0.32127,17.022
110,27,3,0.00889,12.521
110,27,4,0.08615,13.314
110,27,5,0.14793,14.001
110,27,6,0.19829,14.607
110,27,7,0.02085,15.106
110,27,9,0.09727,15.904
110,27,10,0.43893,16.321
110,27,11,0.68110,16.756
110,27,12,0.68169,17.022
110,27,13,0.18777,17.261
110,28,3,0.00297,12.521
110,28,4,0.08194,13.314
110,28,5,0.11802,14.001
110,28,6,0.18323,14.607
110,28,7,0.01934,15.106
110,28,9,0.16314,15.904
110,28,10,0.45570,16.321
110,28,11,0.68276,16.756
110,28,12,0.80623,17.022
110,28,13,0.67794,17.261
110,29,3,0.00256,12.521
110,29,4,0.06336,13.314
110,29,5,0.09514,14.001
110,29,6,0.16325,14.607
110,29,7,0.04859,15.106
110,29,8,0.06487,15.532
110,29,9,0.29970,15.904
110,29,10,0.52108,16.321
110,29,11,0.70499,16.756
110,29,12,0.81623,17.022
110,29,13,0.94547,17.261
110,29,14,0.26704,17.425
110,30,3,0.00306,12.521
110,30,4,0.04973,13.314
110,30,5,0.09576,14.001
110,30,6,0.11358,14.607
110,30,7,0.13322,15.106
110,30,8,0.21926,15.532
110,30,9,0.35934,15.904
110,30,10,0.56017,16.321
110,30,11,0.69818,16.756
110,30,12,0.85680,17.022
110,30,13,0.95468,17.261
110,30,14,0.56862,17.425
110,31,4,0.02832,13.314
110,31,5,0.08224,14.001
110,31,6,0.01925,14.607
110,31,7,0.09757,15.106
110,31,8,0.19825,15.532
110,31,9,0.33318,15.904
110,31,10,0.53344,16.321
110,31,11,0.65396,16.756
110,31,12,0.88714,17.022
110,31,13,0.93224,17.261
110,31,14,0.68575,17.425
110,32,4,0.01314,13.314
110,32,5,0.00739,14.001
110,32,7,0.03264,15.106
110,32,8,0.15384,15.532
110,32,9,0.32107,15.904
110,32,10,0.49162,16.321
110,32,11,0.59628,16.756
110,32,12,0.83343,17.022
110,32,13,0.90206,17.261
110,32,14,0.59663,17.425
110,33,7,0.04581,15.106
110,33,8,0.20262,15.532
110,33,9,0.33100,15.904
110,33,10,0.45814,16.321
110,33,11,0.55233,16.756
110,33,12,0.74042,17.022
110,33,13,0.81061,17.261
110,33,14,0.32517,17.425
110,34,7,0.12144,15.106
110,34,8,0.28882,15.532
110,34,9,0.37323,15.904
110,34,10,0.47896,16.321
110,34,11,0.50180,16.756
110,34,12,0.66896,17.022
110,34,13,0.64661,17.261
110,34,14,0.11473,17.425
110,35,6,0.05438,14.607
110,35,7,0.18110,15.106
110,35,8,0.28157,15.532
110,35,9,0.39208,15.904
110,35,10,0.36916,16.321
110,35,11,0.39039,16.756
110,35,12,0.55544,17.022
110,35,13,0.36347,17.261
110,36,6,0.10780,14.607
110,36,7,0.03059,15.106
110,36,8,0.12300,15.532
110,36,9,0.18985,15.904
110,36,10,0.00191,16.321
110,36,11,0.27025,16.756
110,36,12,0.21048,17.022
110,37,11,0.08452,16.756
110,75,27,0.01529,19.491
110,75,28,0.11742,19.688
110,75,29,0.05927,19.947
110,76,24,0.01934,18.846
110,76,25,0.16639,19.069
110,76,26,0.23711,19.304
110,76,27,0.28767,19.491
110,76,28,0.37535,19.688
110,76,29,0.49281,19.947
110,76,30,0.34038,20.210
110,77,25,0.03777,19.069
110,77,26,0.21567,19.304
110,77,27,0.39811,19.491
110,77,28,0.53535,19.688
110,77,29,0.68894,19.947
110,77,30,0.68585,20.210
110,77,31,0.00202,20.483
110,78,26,0.09717,19.304
110,78,27,0.37500,19.491
110,78,28,0.51782,19.688
110,78,29,0.69788,19.947
110,78,30,0.77630,20.210
110,78,31,0.14985,20.483
110,79,26,0.08445,19.304
110,79,27,0.31110,19.491
110,79,28,0.51333,19.688
110,79,29,0.69461,19.947
110,79,30,0.82820,20.210
110,79,31,0.51110,20.483
110,80,27,0.08433,19.491
110,80,28,0.52842,19.688
110,80,29,0.76251,19.947
110,80,30,0.92859,20.210
110,80,31,0.21518,20.483
110,81,28,0.38327,19.688
110,81,29,0.76873,19.947
110,81,30,0.53123,20.210
110,82,28,0.03352,19.688
110,82,29,0.29930,19.947
110,82,30,0.03821,20.210
110,88,20,0.01519,18.425
110,88,21,0.01082,18.506
110,93,21,0.04547,18.506
110,94,19,0.00344,18.325
110,94,20,0.07845,18.425
110,94,21,0.00587,18.506
110,95,19,0.04878,18.325
110,95,20,0.11638,18.425
110,95,21,0.03752,18.506
110,96,19,0.05795,18.325
110,96,20,0.03715,18.425
110,96,22,0.09455,18.573
110,97,21,0.01000,18.506
110,97,22,0.00353,18.573
110,98,21,0.07170,18.506
110,99,21,0.09995,18.506
111,1,3,0.01746,12.521
111,3,6,0.04531,14.607
111,4,6,0.11368,14.607
111,4,7,0.10612,15.106
111,5,6,0.05662,14.607
111,5,7,0.22610,15.106
111,6,7,0.29715,15.106
111,6,8,0.12989,15.532
111,7,7,0.25561,15.106
111,7,8,0.18376,15.532
111,8,7,0.14600,15.106
111,8,8,0.16125,15.532
111,9,7,0.07498,15.106
111,9,8,0.09239,15.532
111,18,3,0.04150,12.521
111,18,4,0.02331,13.314
111,19,3,0.04684,12.521
111,19,4,0.11185,13.314
111,20,3,0.00637,12.521
111,20,4,0.14139,13.314
111,20,5,0.05892,14.001
111,21,3,0.00744,12.521
111,21,4,0.08912,13.314
111,21,5,0.13291,14.001
111,22,3,0.02715,12.521
111,22,4,0.07225,13.314
111,22,5,0.16142,14.001
111,23,3,0.01790,12.521
111,23,4,0.08904,13.314
111,23,5,0.16037,14.001
111,23,6,0.01464,14.607
111,24,3,0.00176,12.521
111,24,4,0.07184,13.314
111,24,5,0.16099,14.001
111,24,6,0.04649,14.607
111,25,4,0.04948,13.314
111,25,5,0.13112,14.001
111,25,6,0.06771,14.607
111,25,10,0.01511,16.321
111,25,11,0.01452,16.756
111,26,4,0.03907,13.314
111,26,5,0.07870,14.001
111,26,6,0.08303,14.607
111,26,9,0.11324,15.904
111,26,10,0.29068,16.321
111,26,11,0.32884,16.756
111,26,12,0.13159,17.022
111,27,4,0.02239,13.314
111,27,5,0.04116,14.001
111,27,6,0.04685,14.607
111,27,9,0.15360,15.904
111,27,10,0.43971,16.321
111,27,11,0.53946,16.756
111,27,12,0.57838,17.022
111,27,13,0.09574,17.261
111,28,4,0.00415,13.314
111,28,5,0.01348,14.001
111,28,6,0.02862,14.607
111,28,9,0.17104,15.904
111,28,10,0.46172,16.321
111,28,11,0.64416,16.756
111,28,12,0.76065,17.022
111,28,13,0.51392,17.261
111,29,6,0.06767,14.607
111,29,9,0.24550,15.904
111,29,10,0.49804,16.321
111,29,11,0.69811,16.756
111,29,12,0.77379,17.022
111,29,13,0.85834,17.261
111,29,14,0.11741,17.425
111,30,5,0.01449,14.001
111,30,6,0.12638,14.607
111,30,7,0.10771,15.106
111,30,8,0.13659,15.532
111,30,9,0.34047,15.904
111,30,10,0.57133,16.321
111,30,11,0.71213,16.756
111,30,12,0.78696,17.022
111,30,13,0.90369,17.261
111,30,14,0.30896,17.425
111,31,5,0.07316,14.001
111,31,6,0.12865,14.607
111,31,7,0.20916,15.106
111,31,8,0.28736,15.532
111,31,9,0.38520,15.904
111,31,10,0.54177,16.321
111,31,11,0.69511,16.756
111,31,12,0.80833,17.022
111,31,13,0.85432,17.261
111,31,14,0.35704,17.425
111,32,5,0.08748,14.001
111,32,6,0.04748,14.607
111,32,7,0.15204,15.106
111,32,8,0.28223,15.532
111,32,9,0.35546,15.904
111,32,10,0.51084,16.321
111,32,11,0.61054,16.756
111,32,12,0.76934,17.022
111,32,13,0.75168,17.261
111,32,14,0.23942,17.425
111,33,5,0.01593,14.001
111,33,7,0.08783,15.106
111,33,8,0.27241,15.532
111,33,9,0.37106,15.904
111,33,10,0.52268,16.321
111,33,11,0.55881,16.756
111,33,12,0.71423,17.022
111,33,13,0.59380,17.261
111,33,14,0.07809,17.425
111,34,7,0.11497,15.106
111,34,8,0.29831,15.532
111,34,9,0.40080,15.904
111,34,10,0.51590,16.321
111,34,11,0.50742,16.756
111,34,12,0.64070,17.022
111,34,13,0.36787,17.261
111,35,6,0.08062,14.607
111,35,7,0.13343,15.106
111,35,8,0.26764,15.532
111,35,9,0.40409,15.904
111,35,10,0.35844,16.321
111,35,11,0.36759,16.756
111,35,12,0.40466,17.022
111,35,13,0.10417,17.261
111,36,6,0.06448,14.607
111,36,8,0.17246,15.532
111,36,9,0.24192,15.904
111,36,11,0.10947,16.756
111,37,8,0.06897,15.532
111,45,3,0.02522,12.521
111,56,5,0.00403,14.001
111,75,27,0.08457,19.491
111,75,28,0.29148,19.688
111,75,29,0.30697,19.947
111,75,30,0.20013,20.210
111,76,25,0.11941,19.069
111,76,26,0.18859,19.304
111,76,27,0.32866,19.491
111,76,28,0.48850,19.688
111,76,29,0.62402,19.947
111,76,30,0.68886,20.210
111,76,31,0.06103,20.483
111,77,25,0.04482,19.069
111,77,26,0.15944,19.304
111,77,27,0.36692,19.491
111,77,28,0.51470,19.688
111,77,29,0.72036,19.947
111,77,30,0.84770,20.210
111,77,31,0.23889,20.483
111,78,27,0.23970,19.491
111,78,28,0.44771,19.688
111,78,29,0.59064,19.947
111,78,30,0.80525,20.210
111,78,31,0.24599,20.483
111,79,27,0.07681,19.491
111,79,28,0.31604,19.688
111,79,29,0.56291,19.947
111,79,30,0.81750,20.210
111,79,31,0.70891,20.483
111,80,28,0.27907,19.688
111,80,29,0.66330,19.947
111,80,30,0.97705,20.210
111,80,31,0.34326,20.483
111,81,28,0.14285,19.688
111,81,29,0.70512,19.947
111,81,30,0.61317,20.210
111,82,29,0.15066,19.947
111,82,30,0.02124,20.210
111,88,20,0.01133,18.425
111,95,19,0.03996,18.325
111,95,20,0.03132,18.425
111,96,19,0.06878,18.325
111,96,20,0.04871,18.425
111,97,19,0.11200,18.325
111,98,19,0.01393,18.325
112,1,3,0.03935,12.521
112,2,3,0.01651,12.521
112,3,6,0.09419,14.607
112,3,7,0.04491,15.106
112,4,6,0.13694,14.607
112,4,7,0.18530,15.106
112,5,6,0.10169,14.607
112,5,7,0.26827,15.106
112,5,8,0.05373,15.532
112,6,6,0.05832,14.607
112,6,7,0.27607,15.106
112,6,8,0.19420,15.532
112,7,6,0.02832,14.607
112,7,7,0.26700,15.106
112,7,8,0.31494,15.532
112,8,6,0.02411,14.607
112,8,7,0.27203,15.106
112,8,8,0.31599,15.532
112,9,7,0.20531,15.106
112,9,8,0.24767,15.532
112,10,7,0.08187,15.106
112,10,8,0.15839,15.532
112,14,4,0.00259,13.314
112,18,3,0.00125,12.521
112,19,3,0.02461,12.521
112,19,4,0.09735,13.314
112,19,5,0.00406,14.001
112,20,4,0.11942,13.314
112,20,5,0.03202,14.001
112,21,4,0.06806,13.314
112,21,5,0.06256,14.001
112,22,3,0.00843,12.521
112,22,4,0.04358,13.314
112,22,5,0.07315,14.001
112,23,4,0.04641,13.314
112,23,5,0.09880,14.001
112,24,4,0.02823,13.314
112,24,5,0.11207,14.001
112,25,4,0.01007,13.314
112,25,5,0.06769,14.001
112,26,11,0.02678,16.756
